GeneName	EntrezID	Symbol	Chr	Length
ENSG00000147894.10	C9orf72	C9orf72	chr9	27320.0
ENSG00000215441.3	CTAGE12P	CTAGE12P	chr9	2363.0
ENSG00000260390.1	RP11-575I8.1	RP11-575I8.1	chr9	15205.0
ENSG00000260412.1	RP11-438B23.2	RP11-438B23.2	chr9	6880.0
ENSG00000174482.6	LINGO2	LINGO2	chr9	722207.0
ENSG00000229060.4	RP11-20P5.2	RP11-20P5.2	chr9	1025.0
ENSG00000224955.1	RP11-32I2.1	RP11-32I2.1	chr9	624.0
ENSG00000215966.1	MIR876	MIR876	chr9	80.0
ENSG00000215939.1	MIR873	MIR873	chr9	76.0
ENSG00000230276.2	RP11-373A6.1	RP11-373A6.1	chr9	351.0
ENSG00000229834.1	RP11-48L13.1	RP11-48L13.1	chr9	367.0
ENSG00000230097.2	RP11-460C6.1	RP11-460C6.1	chr9	1969.0
ENSG00000239155.1	snoU13	snoU13	chr9	102.0
ENSG00000232060.3	RP11-255N24.4	RP11-255N24.4	chr9	601.0
ENSG00000239792.2	RP11-255N24.1	RP11-255N24.1	chr9	1002.0
ENSG00000215210.3	RBMXP2	RBMXP2	chr9	1167.0
ENSG00000221111.1	AL590726.2	AL590726.2	chr9	102.0
ENSG00000235626.2	RP11-441F11.1	RP11-441F11.1	chr9	1268.0
ENSG00000211510.2	AL590726.1	AL590726.1	chr9	91.0
ENSG00000226246.1	KRT18P36	KRT18P36	chr9	1275.0
ENSG00000233278.1	RPS26P2	RPS26P2	chr9	347.0
ENSG00000214020.3	FTLP4	FTLP4	chr9	492.0
ENSG00000228557.1	HSPA8P17	HSPA8P17	chr9	2487.0
ENSG00000223421.1	RP11-572H4.1	RP11-572H4.1	chr9	1362.0
ENSG00000232203.3	SLC25A6P2	SLC25A6P2	chr9	876.0
ENSG00000260720.1	RP11-271O3.1	RP11-271O3.1	chr9	9879.0
ENSG00000226998.1	RP11-291J9.1	RP11-291J9.1	chr9	663.0
ENSG00000229080.1	RP11-291J9.2	RP11-291J9.2	chr9	669.0
ENSG00000235148.2	HMGB3P23	HMGB3P23	chr9	584.0
ENSG00000252313.1	RNA5SP281	RNA5SP281	chr9	134.0
ENSG00000225347.1	SLC25A5P8	SLC25A5P8	chr9	897.0
ENSG00000122729.13	ACO1	ACO1	chr9	66216.0
ENSG00000107201.5	DDX58	DDX58	chr9	71022.0
ENSG00000197579.3	TOPORS	TOPORS	chr9	12009.0
ENSG00000203543.1	AL353671.2	AL353671.2	chr9	267.0
ENSG00000203542.1	AL353671.1	AL353671.1	chr9	272.0
ENSG00000235453.3	TOPORS-AS1	TOPORS-AS1	chr9	15861.0
ENSG00000165264.6	NDUFB6	NDUFB6	chr9	20163.0
ENSG00000203659.4	AL353671.3	AL353671.3	chr9	614.0
ENSG00000214006.1	AL353671.4	AL353671.4	chr9	1017.0
ENSG00000232303.2	RP11-205M20.7	RP11-205M20.7	chr9	978.0
ENSG00000241043.1	GVQW1	GVQW1	chr9	1832.0
ENSG00000256239.1	AL589642.1	AL589642.1	chr9	6215.0
ENSG00000122728.6	TAF1L	TAF1L	chr9	6215.0
ENSG00000223440.1	RP11-555J4.4	RP11-555J4.4	chr9	15231.0
ENSG00000230516.1	RP11-555J4.3	RP11-555J4.3	chr9	1923.0
ENSG00000238001.2	RP11-555J4.2	RP11-555J4.2	chr9	457.0
ENSG00000230867.1	RP11-462B18.1	RP11-462B18.1	chr9	453.0
ENSG00000221696.1	AL157884.1	AL157884.1	chr9	126.0
ENSG00000188133.5	TMEM215	TMEM215	chr9	3900.0
ENSG00000236796.1	RP11-462B18.3	RP11-462B18.3	chr9	33020.0
ENSG00000231193.1	RP11-462B18.2	RP11-462B18.2	chr9	1164.0
ENSG00000223807.1	RP11-562M8.4	RP11-562M8.4	chr9	399.0
ENSG00000237437.1	ASS1P12	ASS1P12	chr9	1226.0
ENSG00000137074.14	APTX	APTX	chr9	52562.0
ENSG00000236184.1	TCEA1P4	TCEA1P4	chr9	843.0
ENSG00000225693.1	RP11-54K16.2	RP11-54K16.2	chr9	483.0
ENSG00000086061.11	DNAJA1	DNAJA1	chr9	14696.0
ENSG00000122692.7	SMU1	SMU1	chr9	34903.0
ENSG00000222169.1	AL162590.1	AL162590.1	chr9	107.0
ENSG00000086062.8	B4GALT1	B4GALT1	chr9	63274.0
ENSG00000233554.1	RP11-326F20.5	RP11-326F20.5	chr9	13008.0
ENSG00000252224.1	RNU4ATAC15P	RNU4ATAC15P	chr9	125.0
ENSG00000122711.4	SPINK4	SPINK4	chr9	30202.0
ENSG00000107262.12	BAG1	BAG1	chr9	16943.0
ENSG00000086065.9	CHMP5	CHMP5	chr9	17037.0
ENSG00000086102.14	NFX1	NFX1	chr9	80646.0
ENSG00000200544.1	Y_RNA	Y_RNA	chr9	86.0
ENSG00000165269.8	AQP7	AQP7	chr9	17878.0
ENSG00000223678.1	RP11-311H10.4	RP11-311H10.4	chr9	7091.0
ENSG00000165272.10	AQP3	AQP3	chr9	6457.0
ENSG00000270542.1	RP11-311H10.7	RP11-311H10.7	chr9	186.0
ENSG00000165271.12	NOL6	NOL6	chr9	12489.0
ENSG00000226823.1	SUGT1P	SUGT1P	chr9	7056.0
ENSG00000228072.1	RP11-255A11.2	RP11-255A11.2	chr9	1814.0
ENSG00000230453.5	ANKRD18B	ANKRD18B	chr9	48615.0
ENSG00000225123.2	RP11-255A11.4	RP11-255A11.4	chr9	227.0
ENSG00000234373.1	SNX18P7	SNX18P7	chr9	634.0
ENSG00000226562.2	RP11-255A11.21	RP11-255A11.21	chr9	24596.0
ENSG00000204982.3	PRSS3P4	PRSS3P4	chr9	161.0
ENSG00000205274.3	TRBV20OR9-2	TRBV20OR9-2	chr9	744.0
ENSG00000231991.3	ANXA2P2	ANXA2P2	chr9	1309.0
ENSG00000183938.5	TRBV21OR9-2	TRBV21OR9-2	chr9	465.0
ENSG00000234122.1	TRBV22OR9-2	TRBV22OR9-2	chr9	135.0
ENSG00000229063.2	TRBV23OR9-2	TRBV23OR9-2	chr9	459.0
ENSG00000215206.5	TRBV24OR9-2	TRBV24OR9-2	chr9	567.0
ENSG00000240215.4	TRBV25OR9-2	TRBV25OR9-2	chr9	497.0
ENSG00000237984.2	PTENP1	PTENP1	chr9	3995.0
ENSG00000231165.3	TRBV26OR9-2	TRBV26OR9-2	chr9	292.0
ENSG00000260947.1	RP11-384P7.7	RP11-384P7.7	chr9	3527.0
ENSG00000227301.1	RP11-384P7.5	RP11-384P7.5	chr9	2865.0
ENSG00000233776.1	RP11-384P7.6	RP11-384P7.6	chr9	5441.0
ENSG00000010438.12	PRSS3	PRSS3	chr9	48715.0
ENSG00000235481.2	RP11-133O22.6	RP11-133O22.6	chr9	32845.0
ENSG00000223394.1	TRBV29OR9-2	TRBV29OR9-2	chr9	300.0
ENSG00000107341.4	UBE2R2	UBE2R2	chr9	102837.0
ENSG00000200834.1	Y_RNA	Y_RNA	chr9	100.0
ENSG00000251748.1	RNU4ATAC11P	RNU4ATAC11P	chr9	125.0
ENSG00000230925.3	RP11-176F3.7	RP11-176F3.7	chr9	1513.0
ENSG00000137073.16	UBAP2	UBAP2	chr9	127256.0
ENSG00000238300.1	SNORD121B	SNORD121B	chr9	80.0
ENSG00000238886.1	SNORD121A	SNORD121A	chr9	81.0
ENSG00000226801.2	OSTCP8	OSTCP8	chr9	447.0
ENSG00000252406.1	RNU7-36P	RNU7-36P	chr9	61.0
ENSG00000222259.1	RN7SKP114	RN7SKP114	chr9	278.0
ENSG00000228352.2	RP11-537H15.3	RP11-537H15.3	chr9	11893.0
ENSG00000198876.8	DCAF12	DCAF12	chr9	41012.0
ENSG00000224802.2	TUBB4BP2	TUBB4BP2	chr9	797.0
ENSG00000239392.2	RP11-537H15.4	RP11-537H15.4	chr9	1539.0
ENSG00000203513.1	AL353662.3	AL353662.3	chr9	247.0
ENSG00000165006.9	UBAP1	UBAP1	chr9	73518.0
ENSG00000227383.1	RP11-571F15.2	RP11-571F15.2	chr9	326.0
ENSG00000200141.1	Y_RNA	Y_RNA	chr9	95.0
ENSG00000203512.1	AL353662.2	AL353662.2	chr9	241.0
ENSG00000203511.3	AL353662.1	AL353662.1	chr9	242.0
ENSG00000252164.1	RNA5SP282	RNA5SP282	chr9	107.0
ENSG00000233668.1	RP11-571F15.3	RP11-571F15.3	chr9	644.0
ENSG00000186638.11	KIF24	KIF24	chr9	76819.0
ENSG00000222426.1	U2	U2	chr9	142.0
ENSG00000266881.1	AL353662.4	AL353662.4	chr9	51.0
ENSG00000229207.1	SERPINH1P1	SERPINH1P1	chr9	1248.0
ENSG00000164978.13	NUDT2	NUDT2	chr9	14205.0
ENSG00000164976.8	KIAA1161	KIAA1161	chr9	10183.0
ENSG00000164972.8	C9orf24	C9orf24	chr9	18813.0
ENSG00000207032.1	Y_RNA	Y_RNA	chr9	108.0
ENSG00000164970.10	FAM219A	FAM219A	chr9	60386.0
ENSG00000122735.11	DNAI1	DNAI1	chr9	63570.0
ENSG00000251697.1	RN7SKP24	RN7SKP24	chr9	283.0
ENSG00000168913.6	ENHO	ENHO	chr9	2001.0
ENSG00000230729.1	RP11-296L22.8	RP11-296L22.8	chr9	2714.0
ENSG00000232983.2	RP11-296L22.7	RP11-296L22.7	chr9	472.0
ENSG00000122756.10	CNTFR	CNTFR	chr9	38691.0
ENSG00000237159.1	RP11-296L22.4	RP11-296L22.4	chr9	14814.0
ENSG00000164967.5	RPP25L	RPP25L	chr9	1618.0
ENSG00000137100.11	DCTN3	DCTN3	chr9	6967.0
ENSG00000205143.2	ARID3C	ARID3C	chr9	6728.0
ENSG00000147955.12	SIGMAR1	SIGMAR1	chr9	3087.0
ENSG00000213930.7	GALT	GALT	chr9	12902.0
ENSG00000258728.1	GALT	GALT	chr9	10468.0
ENSG00000137070.13	IL11RA	IL11RA	chr9	11190.0
ENSG00000213927.3	CCL27	CCL27	chr9	2168.0
ENSG00000261215.1	RP11-195F19.30	RP11-195F19.30	chr9	4126.0
ENSG00000187186.10	RP11-195F19.5	RP11-195F19.5	chr9	1949.0
ENSG00000230074.1	RP11-195F19.9	RP11-195F19.9	chr9	15633.0
ENSG00000172724.7	CCL19	CCL19	chr9	1710.0
ENSG00000137077.3	CCL21	CCL21	chr9	1119.0
ENSG00000205108.5	FAM205A	FAM205A	chr9	6412.0
ENSG00000257198.2	FAM205B	FAM205B	chr9	6291.0
ENSG00000187791.7	FAM205CP	FAM205CP	chr9	6714.0
ENSG00000178723.7	GLULP4	GLULP4	chr9	1121.0
ENSG00000215199.3	YWHAZP6	YWHAZP6	chr9	737.0
ENSG00000122733.10	KIAA1045	KIAA1045	chr9	25057.0
ENSG00000240825.1	RP11-392A14.7	RP11-392A14.7	chr9	2856.0
ENSG00000137094.10	DNAJB5	DNAJB5	chr9	9259.0
ENSG00000233148.2	SYF2P2	SYF2P2	chr9	582.0
ENSG00000174038.8	C9orf131	C9orf131	chr9	4896.0
ENSG00000269510.1	FLJ00273	FLJ00273	chr9	434.0
ENSG00000241568.2	RN7SL338P	RN7SL338P	chr9	290.0
ENSG00000165280.11	VCP	VCP	chr9	17185.0
ENSG00000221829.5	FANCG	FANCG	chr9	6181.0
ENSG00000165282.9	PIGO	PIGO	chr9	7906.0
ENSG00000234181.1	RP11-182N22.8	RP11-182N22.8	chr9	1763.0
ENSG00000165283.11	STOML2	STOML2	chr9	3266.0
ENSG00000005238.15	FAM214B	FAM214B	chr9	12229.0
ENSG00000215198.3	RP11-182N22.7	RP11-182N22.7	chr9	1774.0
ENSG00000198722.8	UNC13B	UNC13B	chr9	243336.0
ENSG00000268482.1	AL160274.1	AL160274.1	chr9	206.0
ENSG00000179766.13	ATP8B5P	ATP8B5P	chr9	76274.0
ENSG00000244213.1	ZFAND6P1	ZFAND6P1	chr9	604.0
ENSG00000198853.7	RUSC2	RUSC2	chr9	71771.0
ENSG00000235619.1	RP11-156G14.5	RP11-156G14.5	chr9	309.0
ENSG00000215187.5	FAM166B	FAM166B	chr9	2068.0
ENSG00000227852.1	RP11-156G14.6	RP11-156G14.6	chr9	165.0
ENSG00000107140.11	TESK1	TESK1	chr9	4671.0
ENSG00000263892.1	MIR4667	MIR4667	chr9	65.0
ENSG00000137101.8	CD72	CD72	chr9	37277.0
ENSG00000231393.1	RP11-331F9.3	RP11-331F9.3	chr9	1003.0
ENSG00000227933.1	RP11-331F9.4	RP11-331F9.4	chr9	829.0
ENSG00000137078.4	SIT1	SIT1	chr9	1645.0
ENSG00000269900.1	RP11-331F9.10	RP11-331F9.10	chr9	267.0
ENSG00000199916.1	RMRP	RMRP	chr9	263.0
ENSG00000159884.7	CCDC107	CCDC107	chr9	3207.0
ENSG00000137135.13	ARHGEF39	ARHGEF39	chr9	16991.0
ENSG00000243136.2	RN7SL22P	RN7SL22P	chr9	266.0
ENSG00000107159.8	CA9	CA9	chr9	7303.0
ENSG00000198467.8	TPM2	TPM2	chr9	9028.0
ENSG00000137076.14	TLN1	TLN1	chr9	35447.0
ENSG00000107175.6	CREB3	CREB3	chr9	4669.0
ENSG00000070610.10	GBA2	GBA2	chr9	13120.0
ENSG00000107185.8	RGP1	RGP1	chr9	9369.0
ENSG00000215183.4	MSMP	MSMP	chr9	3623.0
ENSG00000228843.2	RP11-112J3.15	RP11-112J3.15	chr9	1228.0
ENSG00000227388.2	RP11-112J3.16	RP11-112J3.16	chr9	18269.0
ENSG00000159899.10	NPR2	NPR2	chr9	17578.0
ENSG00000137098.9	SPAG8	SPAG8	chr9	4227.0
ENSG00000263448.1	AL133410.1	AL133410.1	chr9	74.0
ENSG00000137133.6	HINT2	HINT2	chr9	2394.0
ENSG00000137103.12	TMEM8B	TMEM8B	chr9	40396.0
ENSG00000204930.5	FAM221B	FAM221B	chr9	12356.0
ENSG00000236083.1	OR13E1P	OR13E1P	chr9	921.0
ENSG00000168828.4	OR13J1	OR13J1	chr9	1086.0
ENSG00000233659.1	RP11-112J3.13	RP11-112J3.13	chr9	384.0
ENSG00000196196.2	HRCT1	HRCT1	chr9	949.0
ENSG00000235387.1	RP11-327L3.1	RP11-327L3.1	chr9	2203.0
ENSG00000231518.1	RP11-327L3.3	RP11-327L3.3	chr9	7139.0
ENSG00000225639.1	PGAM1P2	PGAM1P2	chr9	724.0
ENSG00000122718.4	OR2S2	OR2S2	chr9	1046.0
ENSG00000213866.3	YBX1P10	YBX1P10	chr9	974.0
ENSG00000179443.5	RP11-113A10.1	RP11-113A10.1	chr9	949.0
ENSG00000243641.2	RP11-113A10.2	RP11-113A10.2	chr9	958.0
ENSG00000228307.1	RP11-113A10.3	RP11-113A10.3	chr9	949.0
ENSG00000236110.1	RP11-113A10.5	RP11-113A10.5	chr9	421.0
ENSG00000122707.7	RECK	RECK	chr9	88018.0
ENSG00000122694.11	GLIPR2	GLIPR2	chr9	27178.0
ENSG00000185972.4	CCIN	CCIN	chr9	1940.0
ENSG00000122705.12	CLTA	CLTA	chr9	113925.0
ENSG00000159921.10	GNE	GNE	chr9	62615.0
ENSG00000222760.1	RNU4-53P	RNU4-53P	chr9	139.0
ENSG00000215283.3	HMGB3P24	HMGB3P24	chr9	1425.0
ENSG00000137075.13	RNF38	RNF38	chr9	151152.0
ENSG00000165304.3	MELK	MELK	chr9	104819.0
ENSG00000266255.1	MIR4475	MIR4475	chr9	60.0
ENSG00000196092.8	PAX5	PAX5	chr9	200831.0
ENSG00000258885.1	RP11-344B23.2	RP11-344B23.2	chr9	4820.0
ENSG00000264922.1	MIR4540	MIR4540	chr9	54.0
ENSG00000265368.1	MIR4476	MIR4476	chr9	69.0
ENSG00000250850.2	RP11-297B17.3	RP11-297B17.3	chr9	5343.0
ENSG00000125385.9	RP11-297B17.2	RP11-297B17.2	chr9	402.0
ENSG00000232920.1	RP11-465M18.1	RP11-465M18.1	chr9	2261.0
ENSG00000260100.1	RP11-220I1.5	RP11-220I1.5	chr9	963.0
ENSG00000233137.2	RP11-220I1.1	RP11-220I1.1	chr9	10505.0
ENSG00000233242.2	RP11-220I1.2	RP11-220I1.2	chr9	2942.0
ENSG00000147905.13	ZCCHC7	ZCCHC7	chr9	237610.0
ENSG00000200502.1	Y_RNA	Y_RNA	chr9	100.0
ENSG00000228292.1	RP11-220I1.4	RP11-220I1.4	chr9	256.0
ENSG00000216070.1	AL158155.1	AL158155.1	chr9	81.0
ENSG00000206784.1	Y_RNA	Y_RNA	chr9	112.0
ENSG00000224648.1	RP11-397D12.4	RP11-397D12.4	chr9	1256.0
ENSG00000137106.12	GRHPR	GRHPR	chr9	14324.0
ENSG00000250559.2	RP11-397D12.6	RP11-397D12.6	chr9	1794.0
ENSG00000236156.2	CHCHD4P3	CHCHD4P3	chr9	409.0
ENSG00000168795.4	ZBTB5	ZBTB5	chr9	27285.0
ENSG00000264255.1	RN7SL463P	RN7SL463P	chr9	314.0
ENSG00000187988.4	RP11-405L18.2	RP11-405L18.2	chr9	1168.0
ENSG00000137054.11	POLR1E	POLR1E	chr9	17762.0
ENSG00000230188.1	RP11-405L18.4	RP11-405L18.4	chr9	472.0
ENSG00000234160.1	RP11-613M10.6	RP11-613M10.6	chr9	1149.0
ENSG00000147912.8	FBXO10	FBXO10	chr9	77982.0
ENSG00000256966.2	RP11-613M10.8	RP11-613M10.8	chr9	79922.0
ENSG00000175768.8	TOMM5	TOMM5	chr9	9996.0
ENSG00000255872.3	RP11-613M10.9	RP11-613M10.9	chr9	480274.0
ENSG00000233111.1	RAB1C	RAB1C	chr9	605.0
ENSG00000070601.5	FRMPD1	FRMPD1	chr9	95904.0
ENSG00000201287.1	RN7SKP171	RN7SKP171	chr9	302.0
ENSG00000165275.5	TRMT10B	TRMT10B	chr9	25165.0
ENSG00000107371.7	EXOSC3	EXOSC3	chr9	34459.0
ENSG00000122741.11	DCAF10	DCAF10	chr9	67164.0
ENSG00000232454.2	RP11-3J10.7	RP11-3J10.7	chr9	350.0
ENSG00000226055.2	PAICSP1	PAICSP1	chr9	1377.0
ENSG00000122696.8	SLC25A51	SLC25A51	chr9	24950.0
ENSG00000213839.4	RP11-3J10.4	RP11-3J10.4	chr9	707.0
ENSG00000107338.8	SHB	SHB	chr9	150079.0
ENSG00000251745.1	RNU7-124P	RNU7-124P	chr9	61.0
ENSG00000200026.1	U8	U8	chr9	133.0
ENSG00000238313.1	snoU13	snoU13	chr9	100.0
ENSG00000223716.2	RP11-113O24.3	RP11-113O24.3	chr9	16003.0
ENSG00000137124.6	ALDH1B1	ALDH1B1	chr9	5997.0
ENSG00000137142.4	IGFBPL1	IGFBPL1	chr9	15453.0
ENSG00000225254.2	RP11-403F21.1	RP11-403F21.1	chr9	1288.0
ENSG00000215165.3	RP11-403F21.3	RP11-403F21.3	chr9	879.0
ENSG00000229511.1	RP11-392E22.1	RP11-392E22.1	chr9	1479.0
ENSG00000237487.1	VN1R48P	VN1R48P	chr9	1035.0
ENSG00000243085.1	RP11-392E22.3	RP11-392E22.3	chr9	201.0
ENSG00000176007.10	FAM220BP	FAM220BP	chr9	815.0
ENSG00000180071.13	ANKRD18A	ANKRD18A	chr9	80093.0
ENSG00000259898.1	RP11-392E22.8	RP11-392E22.8	chr9	255.0
ENSG00000250989.1	RP11-392E22.5	RP11-392E22.5	chr9	342.0
ENSG00000225345.3	SNX18P3	SNX18P3	chr9	1951.0
ENSG00000204860.4	FAM201A	FAM201A	chr9	4516.0
ENSG00000237557.1	RP13-198D9.3	RP13-198D9.3	chr9	726.0
ENSG00000252725.1	U6	U6	chr9	98.0
ENSG00000228467.2	RP11-402N8.1	RP11-402N8.1	chr9	47909.0
ENSG00000234680.1	VN2R3P	VN2R3P	chr9	22625.0
ENSG00000106714.13	CNTNAP3	CNTNAP3	chr9	215548.0
ENSG00000226625.1	RP11-290L7.2	RP11-290L7.2	chr9	1404.0
ENSG00000271454.1	RP11-290L7.5	RP11-290L7.5	chr9	1248.0
ENSG00000243695.1	RP11-290L7.3	RP11-290L7.3	chr9	719.0
ENSG00000264912.1	RN7SL640P	RN7SL640P	chr9	258.0
ENSG00000204849.5	SPATA31A1	SPATA31A1	chr9	6257.0
ENSG00000223758.1	RP11-347J14.4	RP11-347J14.4	chr9	414.0
ENSG00000215112.6	FAM74A5	FAM74A5	chr9	5851.0
ENSG00000224038.1	RP11-347J14.8	RP11-347J14.8	chr9	20799.0
ENSG00000231140.3	RP11-347J14.7	RP11-347J14.7	chr9	1669.0
ENSG00000198416.8	CTD-2173L22.4	CTD-2173L22.4	chr9	20722.0
ENSG00000241536.1	RP11-381G8.1	RP11-381G8.1	chr9	486.0
ENSG00000268819.1	AL590812.1	AL590812.1	chr9	1370.0
ENSG00000230281.1	AL590812.3	AL590812.3	chr9	495.0
ENSG00000225995.1	ATP5A1P9	ATP5A1P9	chr9	1320.0
ENSG00000266087.1	RN7SL462P	RN7SL462P	chr9	258.0
ENSG00000225529.2	BX088645.3	BX088645.3	chr9	94878.0
ENSG00000249336.1	RP11-133G22.1	RP11-133G22.1	chr9	94876.0
ENSG00000226368.1	BX088645.2	BX088645.2	chr9	307.0
ENSG00000204848.4	SPATA31A2	SPATA31A2	chr9	6235.0
ENSG00000236584.1	BX664726.3	BX664726.3	chr9	327.0
ENSG00000225597.4	FAM74A1	FAM74A1	chr9	5873.0
ENSG00000228534.1	RP11-95H8.5	RP11-95H8.5	chr9	1944.0
ENSG00000227921.1	AL353791.1	AL353791.1	chr9	3797.0
ENSG00000234375.1	VN2R4P	VN2R4P	chr9	22623.0
ENSG00000185020.5	RP11-111G23.1	RP11-111G23.1	chr9	46503.0
ENSG00000233628.1	VN2R5P	VN2R5P	chr9	22622.0
ENSG00000236247.2	RP11-292B8.2	RP11-292B8.2	chr9	1401.0
ENSG00000215142.4	RP11-292B8.1	RP11-292B8.1	chr9	141660.0
ENSG00000265605.1	RN7SL422P	RN7SL422P	chr9	258.0
ENSG00000147926.9	SPATA31A3	SPATA31A3	chr9	6246.0
ENSG00000235283.2	RP11-395E19.5	RP11-395E19.5	chr9	9241.0
ENSG00000241341.1	RP11-395E19.2	RP11-395E19.2	chr9	399.0
ENSG00000204844.7	FAM74A3	FAM74A3	chr9	7017.0
ENSG00000236361.1	RP11-395E19.7	RP11-395E19.7	chr9	1671.0
ENSG00000196409.7	ZNF658	ZNF658	chr9	75715.0
ENSG00000236931.2	BX664608.1	BX664608.1	chr9	474.0
ENSG00000243268.2	ATP5A1P1	ATP5A1P1	chr9	1282.0
ENSG00000236742.1	CTD-2340F8.3	CTD-2340F8.3	chr9	503.0
ENSG00000268342.1	CTD-2340F8.1	CTD-2340F8.1	chr9	1331.0
ENSG00000229471.1	RP11-95K23.7	RP11-95K23.7	chr9	3650.0
ENSG00000223781.1	RP11-95K23.6	RP11-95K23.6	chr9	20805.0
ENSG00000228858.1	RP11-95K23.5	RP11-95K23.5	chr9	1949.0
ENSG00000231757.4	FAM74A2	FAM74A2	chr9	5852.0
ENSG00000231391.1	RP11-95K23.3	RP11-95K23.3	chr9	9234.0
ENSG00000234214.3	SPATA31A4	SPATA31A4	chr9	6257.0
ENSG00000234138.1	RP11-144A16.1	RP11-144A16.1	chr9	14383.0
ENSG00000237625.1	RP11-144A16.2	RP11-144A16.2	chr9	307.0
ENSG00000233788.4	SPATA31A5	SPATA31A5	chr9	6246.0
ENSG00000243935.2	RP11-100J16.5	RP11-100J16.5	chr9	9241.0
ENSG00000234407.3	FAM74A6	FAM74A6	chr9	6972.0
ENSG00000227084.2	RP11-144A16.5	RP11-144A16.5	chr9	20798.0
ENSG00000198566.7	ZNF658B	ZNF658B	chr9	20721.0
ENSG00000229707.1	RP11-100J16.4	RP11-100J16.4	chr9	486.0
ENSG00000269692.1	RP11-45O22.1	RP11-45O22.1	chr9	1370.0
ENSG00000231511.2	RP11-45O22.3	RP11-45O22.3	chr9	471.0
ENSG00000234720.2	ATP5A1P8	ATP5A1P8	chr9	1297.0
ENSG00000226108.2	RP11-104G3.5	RP11-104G3.5	chr9	958.0
ENSG00000232239.2	RBPJP5	RBPJP5	chr9	1446.0
ENSG00000229273.1	RP11-104G3.2	RP11-104G3.2	chr9	457.0
ENSG00000204837.2	RP11-204M4.2	RP11-204M4.2	chr9	57965.0
ENSG00000264356.1	RN7SL763P	RN7SL763P	chr9	281.0
ENSG00000252724.1	SNORA70	SNORA70	chr9	94.0
ENSG00000232798.1	RP11-204M4.1	RP11-204M4.1	chr9	345.0
ENSG00000184961.5	AL772307.1	AL772307.1	chr9	580.0
ENSG00000237846.1	RP11-216M21.1	RP11-216M21.1	chr9	705.0
ENSG00000230804.2	RP11-216M21.2	RP11-216M21.2	chr9	578.0
ENSG00000228136.1	RP11-216M21.5	RP11-216M21.5	chr9	22226.0
ENSG00000236966.1	RP11-216M21.4	RP11-216M21.4	chr9	471.0
ENSG00000225679.1	RP11-216M21.6	RP11-216M21.6	chr9	3935.0
ENSG00000228871.2	MEP1AP1	MEP1AP1	chr9	6123.0
ENSG00000233207.1	RP11-216M21.7	RP11-216M21.7	chr9	4044.0
ENSG00000183148.5	ANKRD20A2	ANKRD20A2	chr9	43107.0
ENSG00000212441.1	U6	U6	chr9	106.0
ENSG00000240240.4	RP11-146D12.2	RP11-146D12.2	chr9	64250.0
ENSG00000234812.1	RP11-146D12.6	RP11-146D12.6	chr9	227.0
ENSG00000231390.1	SNX18P8	SNX18P8	chr9	873.0
ENSG00000223839.3	FAM95B1	FAM95B1	chr9	7922.0
ENSG00000224681.1	RP11-146D12.5	RP11-146D12.5	chr9	465.0
ENSG00000227069.1	CNN2P2	CNN2P2	chr9	908.0
ENSG00000232433.2	RP11-341A11.2	RP11-341A11.2	chr9	1192.0
ENSG00000266353.1	AL591471.1	AL591471.1	chr9	66.0
ENSG00000215126.6	CBWD7	CBWD7	chr9	46354.0
ENSG00000204828.2	FOXD4L2	FOXD4L2	chr9	3108.0
ENSG00000225380.3	AC129778.7	AC129778.7	chr9	654.0
ENSG00000224567.1	AC129778.5	AC129778.5	chr9	393.0
ENSG00000225433.2	MTND1P12	MTND1P12	chr9	155.0
ENSG00000230455.2	AC129778.3	AC129778.3	chr9	3614.0
ENSG00000184906.5	AC129778.2	AC129778.2	chr9	13317.0
ENSG00000156750.7	AQP7P3	AQP7P3	chr9	18433.0
ENSG00000269225.1	RP11-15E1.3	RP11-15E1.3	chr9	1192.0
ENSG00000269788.1	RP11-399F4.2	RP11-399F4.2	chr9	905.0
ENSG00000233244.2	RP11-399F4.4	RP11-399F4.4	chr9	5129.0
ENSG00000234416.1	SNX18P4	SNX18P4	chr9	828.0
ENSG00000132498.6	ANKRD20A3	ANKRD20A3	chr9	68578.0
ENSG00000232863.1	RP11-327I22.1	RP11-327I22.1	chr9	227.0
ENSG00000237587.2	RP11-327I22.4	RP11-327I22.4	chr9	10856.0
ENSG00000238415.1	U6	U6	chr9	106.0
ENSG00000232866.3	AL513478.1	AL513478.1	chr9	419.0
ENSG00000233074.1	RP11-327I22.6	RP11-327I22.6	chr9	2202.0
ENSG00000224303.1	RP11-327I22.5	RP11-327I22.5	chr9	15028.0
ENSG00000234344.1	MEP1AP3	MEP1AP3	chr9	6123.0
ENSG00000236322.2	RP11-327I22.8	RP11-327I22.8	chr9	5343.0
ENSG00000197805.4	BX649597.1	BX649597.1	chr9	803.0
ENSG00000224828.1	RP11-186G6.5	RP11-186G6.5	chr9	957.0
ENSG00000229489.2	ATP5A1P5	ATP5A1P5	chr9	1328.0
ENSG00000223512.1	BX649597.3	BX649597.3	chr9	498.0
ENSG00000269474.1	BX649597.4	BX649597.4	chr9	1331.0
ENSG00000239986.2	RP11-366N18.2	RP11-366N18.2	chr9	329.0
ENSG00000185775.9	SPATA31A6	SPATA31A6	chr9	6223.0
ENSG00000154529.10	CNTNAP3B	CNTNAP3B	chr9	239147.0
